review_id,sales_id,purchase_date,item_name,promo_code,promo_name,total_price,price_after_promo,quantity
5165,10577,2022-12-23,Deli Paper Shredder Penghancur Kertas Manual A4 Uk 4 Liter 9935,5,END_YEAR,462000,447000,2
5167,10579,2022-12-14,Tissor T1100L Mesin Penghitung Uang - Alat Hitung Uang Money Counter - T1100L-Red,2,GRATIS_ONGKIR,1099900,1094900,1
5168,10580,2022-12-17,Tissor T1100L Mesin Penghitung Uang - Alat Hitung Uang Money Counter - T1100L-Red,5,END_YEAR,2199800,2184800,2
5169,10581,2022-12-08,"Kartu RFID 13,56 MHz S50 1K / M1fare compatible",5,END_YEAR,5010,-9990,3
5170,10582,2022-12-08,MIYAKO Pompa Galon Air Rechargeable AWD-200 - Hitam,2,GRATIS_ONGKIR,59900,54900,1
5171,10583,2022-12-06,mGanik Multigrain Obat Penurun Gula Darah Kencing Manis ORIGINAL - Multigrain,5,END_YEAR,275000,260000,1
5175,10587,2022-12-30,Timbangan Kopi 3Kg / 0.1Gr Digital Timer V60 Drip Coffee Scale Premium,11,CHRISTMAS,149000,134000,1
5176,10588,2022-12-21,PHILIPS ADD4948 Dispenser Galon Bawah | ADD 4948,5,END_YEAR,5491530,5476530,3
5177,10589,2022-12-18,Oxihom Rak Dapur Rak Susun Plastik Rak Bumbu Rak Kamar Mandi - S5341 Putih,2,GRATIS_ONGKIR,68700,63700,3
5179,10591,2022-12-08,VALENOR 2 TAB 1X2`S,5,END_YEAR,58275,43275,3
5180,10592,2022-12-07,PINKFLASH OhMyBreath Liquid Concealer Tahan Air Tahan Lama PFF04 - 1,2,GRATIS_ONGKIR,68700,63700,3
5181,10593,2022-12-20,Super Power Laser Pointer Green Beam (Bahan metal),2,GRATIS_ONGKIR,345000,340000,3
5185,10597,2022-12-09,Sido Muncul Herbal Sari Temulawak - Hati Sehat Antioksidan Hepatitis,5,END_YEAR,65873,50873,1
5187,10599,2022-12-12,Takabb Handy PackThailand/Takabb cough untuk sakit tenggorokan - ORIGINAL,4,HARBOLNAS,51000,21000,2
5188,10600,2022-12-18,BASEUS WIRELESS PRESENTER POINTER PEN REMOTE CONTROL LASER POINTER PEN - Abu-abu,2,GRATIS_ONGKIR,477000,472000,3
5189,10601,2022-12-25,VENTOLIN NEBULES 2.5MG ISI 5 AMPUL,11,CHRISTMAS,100000,85000,2
5190,10602,2022-12-04,THENBLANK | Dapper Blazer | Black - S,5,END_YEAR,747000,732000,3
5192,10604,2022-12-09,"Sweater Hoodie Jumper Premium-Sablon Custom Satuan Full Warna - Logo dada Kiri, M",2,GRATIS_ONGKIR,148000,143000,2
5193,10605,2022-12-13,O.TWO.O Pore Invisible Soft Matte Focus Makeup Base Primer Cream,5,END_YEAR,53000,38000,1
5194,10606,2022-12-09,"X Urband Absolute Jaket Sukajan Embroidery Two In One A215 - CREAM, XS",5,END_YEAR,160000,145000,1
5195,10607,2022-12-17,TURTLENECK (kerah keriting) Baju Rajut Halus Kaos Import Wanita Lengan - Cream,5,END_YEAR,138000,123000,2
5196,10608,2022-12-20,PARIET 20 MG BOX 14 TABLET,2,GRATIS_ONGKIR,269425,264425,1
5197,10609,2022-12-11,BAILEY CARDI RAJUT / CROP TOP ANGEL SHIRT CROPPED CARDIGAN - Putih,5,END_YEAR,113700,98700,3
5200,10612,2022-12-06,"CARTEXBLANCHE CRTX Hoodie Jumper Unisex M - XXL ( BORDIR ) - Beige, M",2,GRATIS_ONGKIR,93980,88980,1
5202,10614,2022-12-17,ANDIN VEST KNIT / ROMPI RAJUT TALI WANITA / ROMPI WANITA TERBARU - MAROON,2,GRATIS_ONGKIR,94500,89500,3
5203,10615,2022-12-14,LT Pro Smooth Corrector Cream Foundation - Yellow Orange,5,END_YEAR,150000,135000,1
5204,10616,2022-12-19,"Cotton Goods Jacket Parka Parasut - ARMY, L",2,GRATIS_ONGKIR,189900,184900,1
5205,10617,2022-12-20,"Jaket Rompi Vest Parasut - Rompi Bikers - Rompi Motor - Rompi Tebal - Green Army, L",2,GRATIS_ONGKIR,390000,385000,3
5206,10618,2022-12-27,BAPE NAVY CAMO SHARK FULLZIP HOODIE (100% AUTHENTIC) - S,11,CHRISTMAS,9998000,9983000,2
5459,10871,2022-12-16,cetak id card satuan,0,,11250,,3
5462,10874,2022-12-13,DEFECT SALE 99K - 8,0,,297000,,3
5463,10875,2022-12-12,"Stelan Camo Hunting Berburu Motif Pohon Baju Berburu Samaran Kamuflase - Realtree, M",0,,195000,,3
5465,10877,2022-12-07,Mesin Penghitung Uang Kozure MC-101 Money Counter Kozure,0,,2682000,,3
5466,10878,2022-12-29,"Jaket pria kantor formal casual TRENDY - Abu-abu, S",0,,130000,,1
5468,10880,2022-12-20,STERIMAR BABY NASAL SPRAY 50ML / BAYI / OBAT BAYI / BATUK / FLU,0,,319200,,2
5469,10881,2022-12-14,Starcam Regulator Gas LPG Meter SC-23M Tekanan Rendah,0,,207800,,2
5470,10882,2022-12-19,"MSMO Bram Cardigan Pria / Outer Cowo - BW, M",0,,159000,,1
5471,10883,2022-12-27,BNB barenbliss Korean Bloomatte True Beauty Inside Cushion - 01 Light Petal,0,,135100,,1
5474,10886,2022-12-12,JAKET PREPP STUDIO HARRINGTON JACKET BLACK - L,0,,219000,,1
5476,10888,2022-12-15,O.TWO.O Pore Invisible Soft Matte Focus Makeup Base Primer Cream,0,,106000,,2
5478,10890,2022-12-08,Habbatussauda cap kurma ajwa 100 kapsul,0,,110997,,3
5479,10891,2022-12-27,Gule - BARE Cushion - Shade 04-Kav,0,,378000,,2
5481,10893,2022-12-16,"JAKET WANITA JAKET PARKA JAKET SEMI PARKA ORIGINAL - SANDANGMAS MULYA - Blazer Abu, M",0,,130000,,1
5482,10894,2022-12-08,"JAKET OUTDOOR PRIA JAKET MOTOR ANTI AIR JAKET MILITER FASHION PRIA - hijau army, M",0,,238000,,2
5486,10898,2022-12-16,Ultima II Delicate Creme Makeup Refill - Bisque,0,,495000,,3
5488,10900,2022-12-16,Cream Obat Prosiasis Eksim Siku Kepala Gatal Ampuh,0,,525000,,3
5491,10903,2022-12-21,"POCKET LONG COAT BLAZER KOREA/CARDIGAN WANITA SCUBA PREMIUM/NIKITA - Hitam, KANTONG DEPAN",0,,99999,,1
5494,10906,2022-12-09,CELANA TACTICAL PASPAMPRES ORIGINAL DESAIN,0,,520000,,2
5495,10907,2022-12-26,Premium Outwear Rompi Rajut Tebal Wanita Outer Knit Vest Bigsize - Navy,0,,164700,,3
5498,10910,2022-12-07,Deli Laser Pointer Wireless alat presentasi berbentuk pen 30m 2802 - Hitam,0,,107000,,1
5500,10912,2022-12-29,Regulator Meter Gas LPG Star Cam Tekanan Rendah StarCam SC-23M,0,,109000,,1
5505,10917,2022-12-23,BOSTON VEST DENIM JACKET DARK INDIGO - S,0,,478800,,2
5507,10919,2022-12-25,OPI Top Coat - NTT30,0,,440000,,2
5509,10921,2022-12-20,Timbangan Dapur Digital Waterproof Kitchen Scale Premium 10Kg/1Gr,0,,330000,,2
5511,10923,2022-12-14,"Goto Kyla Kitchen Scale Timbangan Bumbu Dapur Kue Digital Charge LED - Battery, White",0,,89700,,3
5513,10925,2022-12-22,MAKE OVER Powerstay Matte Powder Foundation 12 g - Bedak Padat - C31 Pink Beige,0,,299300,,2
5515,10927,2022-12-29,Studio Tropik: Balance Priming Water - 150 ml,0,,84150,,1
5518,10930,2022-12-01,GLIMEPIRIDE HEXPHARM 2 MG BOX 100 TABLET,0,,21724,,1
5207,10619,2022-12-15,MOP - Anti Cakey Lock and Smooth Gripping Primer,5,END_YEAR,358000,343000,2
5208,10620,2022-12-12,Regulator Gas Quantum QRL 03,4,HARBOLNAS,192000,162000,3
5210,10622,2022-12-11,ALEXA BLAZER MSMO - soft mint(roma),5,END_YEAR,278000,263000,2
5212,10624,2022-12-30,"Aerostreet Crewneck Polos Gelap Sweater Sweatshirt NAAAA - Navy, L",11,CHRISTMAS,359700,344700,3
5213,10625,2022-12-22,Deli Mesin Absen Sidik Jari 1000 kapasitas bahasa indonesia E3960,5,END_YEAR,480000,465000,1
5214,10626,2022-12-03,PROSTACOM 5 MG BOX 30 TABLET,5,END_YEAR,67570,52570,1
5215,10627,2022-12-20,LO HAN KUO INFUSION / MINUMAN PENYEGAR/ PANAS DALAM / BATUK,2,GRATIS_ONGKIR,73500,68500,3
5216,10628,2022-12-17,PARIET 20MG 1 STRIP 14 TABLET/RABEPRAZOL/ MAAG/ ASAM LAMBUNG,2,GRATIS_ONGKIR,278500,273500,1
5217,10629,2022-12-13,Purbasari Oil Control Matte Powder Natural,5,END_YEAR,25000,10000,1
5218,10630,2022-12-23,Deli Mesin Absen Sidik Jari 1000 kapasitas bahasa indonesia E3960,2,GRATIS_ONGKIR,480000,475000,1
5219,10631,2022-12-17,Luxcrime Ulti-Matte Oil Control Setting Spray - 50 ml,2,GRATIS_ONGKIR,145360,140360,2
5221,10633,2022-12-28,Labeller / Alat Label Harga Joyko MX-5500M / 8 Digits,11,CHRISTMAS,52700,37700,1
5222,10634,2022-12-25,LIVEHAF - Waze Denim Jacket Black - M,11,CHRISTMAS,459998,444998,2
5223,10635,2022-12-03,sedimen filter 10 inch / cartridge filter / spoon filter KOLON - 10 Micron,2,GRATIS_ONGKIR,11600,6600,2
5225,10637,2022-12-17,"Jaket Shacket Pria Shacket Jacket Premium Jaket Trucker Semiparka Pria - Hitam, M",5,END_YEAR,178000,163000,2
5226,10638,2022-12-20,LT Pro Smooth Corrector Cream Foundation - Yellow Orange,2,GRATIS_ONGKIR,150000,145000,1
5228,10640,2022-12-04,"Kartu RFID 13,56 MHz S50 1K / M1fare compatible",5,END_YEAR,3340,-11660,2
5229,10641,2022-12-08,Green Laser Pointer Beam 5mW High Power Pen HIGH BEAM Night Day 100m - BLUE LASER,2,GRATIS_ONGKIR,119700,114700,3
5230,10642,2022-12-05,mGanik Multigrain Obat Penurun Gula Darah Kencing Manis ORIGINAL - Multigrain,2,GRATIS_ONGKIR,550000,545000,2
5232,10644,2022-12-20,Emina Daily Matte Loose Powder 20 g - Bedak Tabur Matte Oil Control - Natural Beige,5,END_YEAR,29640,14640,1
5233,10645,2022-12-17,SMARTCOM Cash Drawer 37 X 33 Cm 4K3C RJ11 Laci Kasir Simpan Uang,2,GRATIS_ONGKIR,550000,545000,2
5235,10647,2022-12-03,"Sweater Hoodie Jumper Premium-Sablon Custom Satuan Full Warna - Logo dada Kiri, M",2,GRATIS_ONGKIR,148000,143000,2
5236,10648,2022-12-13,CARDIGAN PREMIUM HOT BERSHKA WANITA PREMIUM KNIT - CARDIGAN WANITA - MUSTARD,2,GRATIS_ONGKIR,49500,44500,1
5238,10650,2022-12-03,"Vest Rompi Jas Pria Formal Kerja Kantor Premium High Quality - Hitam, XXL",2,GRATIS_ONGKIR,507000,502000,3
5240,10652,2022-12-14,Timbangan Dapur Digital Waterproof Kitchen Scale Premium 10Kg/1Gr,5,END_YEAR,165000,150000,1
5241,10653,2022-12-18,CANDESARTAN OGB DEXA MEDICA 16 MG BOX 30 TABLET,2,GRATIS_ONGKIR,37386,32386,2
5242,10654,2022-12-27,CARDIGAN OVERSIZE Wanita Polos KEINO Outer Kardigan Lengan Panjang - Grey,11,CHRISTMAS,47000,32000,1
5243,10655,2022-12-17,BAPE NAVY CAMO SHARK FULLZIP HOODIE (100% AUTHENTIC) - S,5,END_YEAR,9998000,9983000,2
5244,10656,2022-12-31,PINKFLASH OhMyBreath Liquid Concealer Tahan Air Tahan Lama PFF04 - 1,5,END_YEAR,45800,30800,2
5245,10657,2022-12-17,Atasan Wanita Bahan Rajut Cardigan Import - CardiGCBiru,2,GRATIS_ONGKIR,142000,137000,1
5246,10658,2022-12-08,"Jaket Pria Kasual Parasut Nyaman, Keren & Terjangkau - Hitam No Logo, XL",2,GRATIS_ONGKIR,300000,295000,2
5247,10659,2022-12-07,Mesin Laminating Panas & Dingin A4/F4 (240 mm) - LME001A4 - Surabaya,5,END_YEAR,199900,184900,1
5248,10660,2022-12-19,SOMETHINC WAKE ME UP HD Blur Full High Coverage Concealer - Ivory,2,GRATIS_ONGKIR,192450,187450,3
5249,10661,2022-12-18,Cover Kulkas / Sarung Penutup Kulkas / Taplak Kulkas - Motif Minimalis - K-54,5,END_YEAR,105000,90000,3
5251,10663,2022-12-08,Wardah Colorfit Cream Blush 3 g - Blush on - 01 Sand Coral,2,GRATIS_ONGKIR,127980,122980,3
5256,10668,2022-12-15,Atasan Wanita Bahan Rajut Cardigan Import - CardiGCBiru,5,END_YEAR,284000,269000,2
5258,10670,2022-12-17,ROMPI RAJUT CABLE / ROMPI KEPANG WANITA TERBARU - MINT,2,GRATIS_ONGKIR,81000,76000,2
5259,10671,2022-12-10,Royalmix Kapsul Kutuk Albumin Ekstrak Ikan Gabus utk Luka cepat sembuh,2,GRATIS_ONGKIR,230000,225000,1
5263,10675,2022-12-16,Luxcrime Perfect Canvas - Mattifying Poreless Primer,2,GRATIS_ONGKIR,81180,76180,1
5520,10932,2022-12-15,EROC Android Smart Home Proyektor - Dolby - FHD - 415 ANSI - Model MAX,0,,2920000,,1
5522,10934,2022-12-16,Mesin Penghitung Uang Kozure MC-101 Money Counter Kozure,0,,1788000,,2
5523,10935,2022-12-12,Kain Blazer/Celana Semi Wool Motif Kotak _ Bahan Semi Wool Motif Kotak - No.75,0,,37500,,1
5529,10941,2022-12-04,Bio Insuleaf - Herbal Alami Atasi Kencing Manis Serta Diabetes Alami,0,,390000,,2
5537,10949,2022-12-11,klorofil,0,,231998,,2
5540,10952,2022-12-18,ANDIN VEST KNIT / ROMPI RAJUT TALI WANITA / ROMPI WANITA TERBARU - MAROON,0,,31500,,1
5546,10958,2022-12-22,OBAT BATUK IBU DAN ANAK 300 ml / NIN JIOM PEI PA KOA / OBIDA 300 ml,0,,139800,,2
5554,10966,2022-12-30,OUTER WANITA CARDIGAN WANITA OUTER KIYOWO MOTIF LENGAN PANJANG BALON - navy,0,,90000,,3
5555,10967,2022-12-28,"Cotton Goods Jacket Parka Parasut - ARMY, L",0,,379800,,2
5556,10968,2022-12-06,Kremlin Vest Tactical Techwear Hitam - Dark Tech - XL,0,,639800,,2
5558,10970,2022-12-28,Ultima II Delicate Creme Makeup Refill - Bisque,0,,165000,,1
5563,10975,2022-12-12,VENTOLIN NEBULES 2.5MG ISI 5 AMPUL,0,,100000,,2
5565,10977,2022-12-12,Timbangan Digital Dapur Coffee v60 5kg 0.1g + Timer Baterai MS-K07,0,,206664,,3
5568,10980,2022-12-30,CANDESARTAN OGB DEXA MEDICA 8 MG BOX 30 TABLET,0,,50520,,2
5569,10981,2022-12-13,NaCl 500 ml ( Sodium Chloride Solution for infusion 0.9% ),0,,25740,,3
5570,10982,2022-12-23,CASH DRAWER / LACI KASIR / LACI UANG BLUEPRINT CD-BPL01 40x42x11 Cm,0,,454750,,1
5574,10986,2022-12-27,"GDFLLW Corduroy Mens Trucker Jackett - Brown, S",0,,458000,,2
5575,10987,2022-12-05,"Sanmol 120 mg/5 ml Sirup 60 ml (Demam, Nyeri)",0,,31400,,2
5266,10678,2022-12-03,Wardah Lightening Liquid Concealer 7 g - 01 Light,5,END_YEAR,70400,55400,2
5267,10679,2022-12-22,ALEXA BLAZER MSMO - soft mint(roma),5,END_YEAR,139000,124000,1
5269,10681,2022-12-01,Laser Pointer Pen Wireless Presenter voice control 50m page turning - battery,2,GRATIS_ONGKIR,128000,123000,1
5271,10683,2022-12-09,"Baju rompi lapangan/Outdoor Multifungsi - biru navy, M",5,END_YEAR,75999,60999,1
5273,10685,2022-12-09,LIVEHAF - Trucker Canvas Jacket Black - L,5,END_YEAR,399998,384998,2
5274,10686,2022-12-02,Bless Acne Face Powder - IVORY,5,END_YEAR,77250,62250,1
5275,10687,2022-12-20,Mesin Label Harga Alat Tembak joyko MX 5500 M / 1 baris /price - GUN XEHO LABEL,2,GRATIS_ONGKIR,192060,187060,3
5276,10688,2022-12-05,"Aerostreet Hoodie Polos Gelap Hoodie Sweater Jumper MAAAA - Hitam, XS",2,GRATIS_ONGKIR,129900,124900,1
5277,10689,2022-12-17,LIANHUA QINGWEN JIAONANG LIAN HUA QING WEN OBAT CAPSULES ORI - LH10,5,END_YEAR,30000,15000,3
5278,10690,2022-12-30,Studio Tropik: Balance Priming Water - 150 ml,11,CHRISTMAS,252450,237450,3
5279,10691,2022-12-20,Bedak Tabur Marcks Klasik 40 gram - Cream,2,GRATIS_ONGKIR,11990,6990,1
5283,10695,2022-12-05,Fingerprint ICON 16 Mesin Absensi Sidik Jari SSR Original,2,GRATIS_ONGKIR,415000,410000,1
5288,10700,2022-12-03,Obat Herbal Sipilis - Kencing Nanah - Gonore Ampuh Triganos Bharata,2,GRATIS_ONGKIR,275000,270000,1
5289,10701,2022-12-03,DEFECT SALE 99K - 8,2,GRATIS_ONGKIR,297000,292000,3
5290,10702,2022-12-28,OBAT BATUK IBU DAN ANAK 300 ml / NIN JIOM PEI PA KOA / OBIDA 300 ml,11,CHRISTMAS,139800,124800,2
5292,10704,2022-12-15,O.TWO.O Pore Invisible Soft Matte Focus Makeup Base Primer Cream,2,GRATIS_ONGKIR,53000,48000,1
5294,10706,2022-12-09,Sanken Dispenser Galon Bawah Low Watt HWD-C535IC HWD 535IC,5,END_YEAR,1439000,1424000,1
5295,10707,2022-12-09,"Aerostreet Hoodie Polos Gelap Hoodie Sweater Jumper MAAAA - Hitam, XS",2,GRATIS_ONGKIR,389700,384700,3
5297,10709,2022-12-14,"Jaket Pria Kasual Parasut Nyaman, Keren & Terjangkau - Hitam No Logo, XL",2,GRATIS_ONGKIR,150000,145000,1
5298,10710,2022-12-28,CARDIGAN BRUKAT || OUTER BRUKAT LENGAN BALON - Coksu,11,CHRISTMAS,39900,24900,1
5299,10711,2022-12-13,"BAJU LEHER TINGGI POLOS LENGAN TANGAN PANJANG TURTLENECK WANITA CEWEK - Kuning Kubus, S",5,END_YEAR,84000,69000,2
5300,10712,2022-12-02,Luxcrime Ulti-Matte Oil Control Setting Spray - 50 ml,2,GRATIS_ONGKIR,72680,67680,1
5301,10713,2022-12-31,jaket shopeefood - M,5,END_YEAR,195000,180000,3
5302,10714,2022-12-06,Blazer Wanita Terbaru Casual Bahan Linen Premium LD 100 - Grey,5,END_YEAR,151800,136800,2
5304,10716,2022-12-10,Callusol 10ml / obat kapalan / obat kutil / obat kulit mengeras,2,GRATIS_ONGKIR,93000,88000,3
5308,10720,2022-12-23,SOMETHINC HOOMAN Breathable UV Cushion Cover SPF 35 PA++++ - HOO EclairRefil,2,GRATIS_ONGKIR,197500,192500,2
5310,10722,2022-12-20,"Lalulaku Timbangan Mini Digital Kopi Emas Bumbu Dapur / Scale 3KG 0,1g",2,GRATIS_ONGKIR,129000,124000,3
5317,10729,2022-12-14,"Jaket Motor Harian Gunung Casual Pria Musim Hujan Anti Air Tahan Angin - HITAM ABU, M",5,END_YEAR,200000,185000,2
5318,10730,2022-12-15,MAKE OVER POWERSTAY Color Correcting Primer 25 ml - Makeup Primer - Green,2,GRATIS_ONGKIR,228000,223000,3
5322,10734,2022-12-27,SOMETHINC WAKE ME UP HD Blur Full High Coverage Concealer - Ivory,11,CHRISTMAS,192450,177450,3
5323,10735,2022-12-25,klorofil,11,CHRISTMAS,115999,100999,1
5324,10736,2022-12-14,Mesin Penghitung Uang Kozure MC-101 Money Counter Kozure,2,GRATIS_ONGKIR,2682000,2677000,3
5325,10737,2022-12-27,"Lalulaku Timbangan Mini Digital Kopi Emas Bumbu Dapur / Scale 3KG 0,1g",11,CHRISTMAS,129000,114000,3
5328,10740,2022-12-31,Mesin Penghitung Uang Kozure MC-101 Money Counter Kozure,5,END_YEAR,2682000,2667000,3
5329,10741,2022-12-30,"Baju Inner Tanpa Lengan Sleeveless - Atasan Daleman Busui / Blazer - Hitam, L",11,CHRISTMAS,55000,40000,1
5330,10742,2022-12-15,STERIMAR BABY NASAL SPRAY 50ML / BAYI / OBAT BAYI / BATUK / FLU,2,GRATIS_ONGKIR,319200,314200,2
5332,10744,2022-12-27,Sanken Dispenser Galon Bawah HWD 520 IC HWD-520IC,11,CHRISTMAS,2830000,2815000,2
5335,10747,2022-12-27,Lalulaku Timbangan Buah Digital Scale Double Computing 40kg,11,CHRISTMAS,654000,639000,3
5584,10996,2022-12-22,CARDIGAN PREMIUM HOT BERSHKA WANITA PREMIUM KNIT - CARDIGAN WANITA - MUSTARD,0,,148500,,3
5588,11000,2022-12-20,"Rompi Kain Katun Pria - Rompi lapangan - Rompi outdoor Murah - Khaki, L",0,,139000,,2
5591,11003,2022-12-30,Human Greatness Hoodie Black - S,0,,687000,,3
5597,11009,2022-12-30,Mesin Laminating A4 / F4 ( 230 mm ) 822 Fitur Combo Laminating + Paper,0,,370000,,2
5601,11013,2022-12-20,"MSMO Bram Cardigan Pria / Outer Cowo - BW, M",0,,318000,,2
5609,11021,2022-12-19,STAND MEJA TATAKAN PROJECTOR TRIPOD FULL BESI - TRAY ONLY,0,,220000,,2
5611,11023,2022-12-30,Regulator Gas Tekanan Rendah Starcam Dengan Meter,0,,104000,,1
5613,11025,2022-12-30,Joyko Price Labeller 1 BARIS / Alat Label Harga Cetak Lebel MX-5500M,0,,83980,,2
5622,11034,2022-12-12,Lalulaku Timbangan Buah Digital Scale Double Computing 40kg,0,,436000,,2
5626,11038,2022-12-23,ATORVASTATIN OGB DEXA MEDICA 20 MG BOX 30 TABLET,0,,83661,,3
5629,11041,2022-12-07,"Jaket Parka Wanita Lazea Muslimah Hijabers A104 - Mustard, L",0,,258540,,2
5630,11042,2022-12-28,"jaket rompi motor parasut - hitam, M - Hitam, M",0,,79000,,2
5631,11043,2022-12-30,LIVEHAF - Trucker Canvas Jacket Dark Gray - S,0,,399998,,2
5632,11044,2022-12-13,Wardah Lightening Liquid Concealer 7 g - 01 Light,0,,70400,,2
5633,11045,2022-12-30,Timbangan Dapur Digital Waterproof Kitchen Scale Premium 10Kg/1Gr,0,,165000,,1
5636,11048,2022-12-27,Timbangan Digital Dapur Coffee v60 5kg 0.1g + Timer Baterai MS-K07,0,,206664,,3
5638,11050,2022-12-15,TURTLENECK (kerah keriting) Baju Rajut Halus Kaos Import Wanita Lengan - Cream,0,,207000,,3
5639,11051,2022-12-24,"Jas Blazer Wanita Kerja Kantor Formal Kuliah Santai Terbaru Korea - Hitam, M",0,,375000,,3
5645,11057,2022-12-16,Bedak Tabur Marcks Klasik 40 gram - Cream,0,,35970,,3
5337,10749,2022-12-23,Mesin Laminating A4 / F4 ( 230 mm ) 822 Fitur Combo Laminating + Paper,5,END_YEAR,185000,170000,1
5338,10750,2022-12-12,"rompi terbaru , rompi anti angin , rompi motor , rompi original - S, Hitam",4,HARBOLNAS,150000,120000,1
5339,10751,2022-12-09,5568 - Setelan Blazer X Long Pants - Hitam,5,END_YEAR,390000,375000,3
5340,10752,2022-12-22,Joyko Price Labeller 1 BARIS / Alat Label Harga Cetak Lebel MX-5500M,5,END_YEAR,125970,110970,3
5343,10755,2022-12-18,BEROTEC MDI 100 MCG INHALER,5,END_YEAR,197938,182938,2
5344,10756,2022-12-10,GREEN LASER POINTER / LASER HIJAU POINTER / LASER 303,2,GRATIS_ONGKIR,55000,50000,1
5348,10760,2022-12-24,Timbangan Kopi 3Kg / 0.1Gr Digital Timer V60 Drip Coffee Scale Premium,5,END_YEAR,447000,432000,3
5349,10761,2022-12-07,Deli Mesin Absensi Sidik Jari bahasa indonesia - sampai 1000 E3960,2,GRATIS_ONGKIR,960000,955000,2
5350,10762,2022-12-04,Premium Outwear Rompi Rajut Tebal Wanita Outer Knit Vest Bigsize - Navy,5,END_YEAR,54900,39900,1
5351,10763,2022-12-22,Callusol 10ml / obat kapalan / obat kutil / obat kulit mengeras,5,END_YEAR,31000,16000,1
5354,10766,2022-12-20,Regulator Gas Quantum QRL 03,5,END_YEAR,64000,49000,1
5355,10767,2022-12-23,"SWEATER POLOS PRIA CREWNECK COWOK OUTWEAR FLECEE TEBAL DISTRO POLOS - BEIGE, L",2,GRATIS_ONGKIR,60000,55000,1
5357,10769,2022-12-04,Jaket gojek Original,2,GRATIS_ONGKIR,100000,95000,1
5359,10771,2022-12-21,NaCl 500 ml ( Sodium Chloride Solution for infusion 0.9% ) [BOTOL],5,END_YEAR,18400,3400,2
5361,10773,2022-12-21,NORVASK 5MG TABLET 10'S/AMLODIPINE/DARAH TINGGI/HIPERTENSI,5,END_YEAR,212400,197400,3
5363,10775,2022-12-05,Pompa Galon Air Minum Elektrik Led - Dispenser Air Minum,2,GRATIS_ONGKIR,66000,61000,3
5364,10776,2022-12-30,Pen Laser Pointer 5mw Warna Merah Beam Laser Merah Pointer Pen Pulpen,11,CHRISTMAS,55200,40200,3
5367,10779,2022-12-31,"CLOUWNY - Denis Jacket Premium Canvas Twill Jaket Unisex Casual - Brick, XXL",5,END_YEAR,378000,363000,2
5368,10780,2022-12-23,Black Garlic 250gram Jumbo (Tunggal/Lanang),2,GRATIS_ONGKIR,160000,155000,2
5370,10782,2022-12-27,BEROTEC MDI 100 MCG INHALER,11,CHRISTMAS,98969,83969,1
5371,10783,2022-12-25,"KOTAK CARDIE RAJUT Outerwear Cardigan Rajut Helen Premium OOTD Remaja - Hitam, all size",11,CHRISTMAS,88000,73000,2
5372,10784,2022-12-28,Super Power Laser Pointer Green Beam (Bahan metal),11,CHRISTMAS,345000,330000,3
5373,10785,2022-12-20,House of Smith Jacket - Lasket Black 2 - 2XL,5,END_YEAR,224000,209000,1
5374,10786,2022-12-28,AMLODIPINE 10 MG STRIP 10 TABLET,11,CHRISTMAS,9748,-5252,2
5375,10787,2022-12-31,Aerostreet Bomber Jacket Ezio Krem HBAAA - XL,5,END_YEAR,379800,364800,2
5376,10788,2022-12-27,Kremlin Vest Tactical Techwear Hitam - Dark Tech - XL,11,CHRISTMAS,639800,624800,2
5377,10789,2022-12-14,"Sweater Candiez Oversize Wanita Sweatshirt Crewneck Switer Terkini - Denim - Mint, L",2,GRATIS_ONGKIR,151500,146500,3
5381,10793,2022-12-16,125 kHz Clamshell UID RFID Proximity Card Tag Kartu Tebal Lubang,5,END_YEAR,2800,-12200,2
5382,10794,2022-12-28,Paket komputer Kasir full set,11,CHRISTMAS,3550000,3535000,1
5383,10795,2022-12-28,Jaket Bomber Gowes Import - orangee,11,CHRISTMAS,415500,400500,3
5385,10797,2022-12-24,TABUNG GAS 3 KG MELON (KOSONG),5,END_YEAR,160000,145000,1
5386,10798,2022-12-03,Sodium Percarbonate / Hydrogen Peroxide Powder / H2O2 Powder - 1 Kg,2,GRATIS_ONGKIR,25000,20000,1
5648,11060,2022-12-27,"KOTAK CARDIE RAJUT Outerwear Cardigan Rajut Helen Premium OOTD Remaja - Hitam, all size",0,,132000,,3
5651,11063,2022-12-06,"Blazer Kerja Wanita Formal Lengan Panjang Hitam High Quality - Abu, S",0,,130000,,2
5653,11065,2022-12-11,Sido Muncul Esemag Cair 5x5's - Sakit Perut Lambung Maag Perih,0,,46942,,1
5654,11066,2022-12-27,NaCl 500 ml ( Sodium Chloride Solution for infusion 0.9% ),0,,17160,,2
5658,11070,2022-12-04,Obat Herbal Sipilis - Kencing Nanah - Gonore Ampuh Triganos Bharata,0,,825000,,3
5659,11071,2022-12-27,SUVESCO 20 MG BOX 20 TABLET,0,,39001,,1
5661,11073,2022-12-29,Studio Tropik: Flawless Priming Water - 30 ml,0,,78000,,2
5662,11074,2022-12-21,Starco Pompa Air Galon Elektrik Dispenser Rechargeable USB J3 - Stand Hitam,0,,59000,,1
5663,11075,2022-12-20,SCABIMITE CREAM 30GR,0,,215100,,3
5668,11080,2022-12-26,TIMBANGAN DAPUR DIGITAL MAX 10 KG,0,,73500,,3
